199996
0 1 2
70797 64587 4099
64587 61184 4099
64587 70797 33196
61184 64587 33196
68418 23878 13935
41285 23878 68418
13935 23878 84495
23878 41285 84495
43878 77298 326
77298 43878 32604
11419 65342 89572
58901 11419 89572
1873 31970 13234
1873 34681 31970
34681 1873 16275
8552 1873 13234
16275 1873 8552
30779 95598 8291
95598 30779 97964
31993 95598 97964
21991 79002 40349
21991 67837 79002
31993 21991 40349
67837 21991 31993
78419 32671 37406
35878 32671 78419
32671 73363 37406
99918 52128 67852
99241 52128 99918
62457 52128 99241
90171 65070 61802
77298 90171 326
65070 536 61802
61802 536 82665
536 39655 82665
39655 536 64922
536 65070 64922
1695 30086 29697
30086 62210 29117
62210 30086 1695
49072 80478 82665
80478 49072 29697
80478 61802 82665
30086 80478 29697
80478 30086 69331
36952 39904 82580
39904 36952 6810
89298 39904 6810
39904 89298 57360
24980 51330 6810
14588 51330 64922
6810 51330 14588
51330 39655 64922
51330 24980 39655
36952 21235 6810
21235 24980 6810
24980 21235 82056
21235 53824 82056
21235 36952 58568
21235 65005 53824
21235 58568 65005
58247 96926 65342
58247 57360 96926
58247 73439 82580
58247 69869 73439
39904 58247 82580
58247 39904 57360
89298 64713 18639
64713 23588 18639
64713 6810 14588
64713 89298 6810
21973 35835 56118
35835 21973 86922
50504 58222 44917
4566 76355 94031
69265 70716 96170
95685 70716 69265
53490 7086 4438
53490 95685 7086
53490 4438 28793
62036 53490 28793
53490 62036 96170
70716 53490 96170
53490 70716 95685
66540 18229 70149
18229 69936 21842
31075 18229 66540
18229 31075 69936
70149 18229 28524
18062 80117 2225
80117 69936 2225
94792 85810 3109
36954 85810 94792
3109 85810 38930
85810 36954 38930
80338 12488 96066
12488 94792 96066
36954 12488 38930
12488 58661 38930
12488 80338 58661
7083 58772 95334
7083 82702 46584
82702 7083 95334
46456 7083 46584
58772 7083 46456
69555 68757 35407
67143 68757 87404
68757 67143 35407
69555 3110 28280
7387 42314 35983
42314 25921 44940
42314 7387 43996
68553 34124 96789
34173 34124 8735
34124 32474 8735
32474 34124 68553
42314 95918 25921
95918 42314 43996
36674 52621 79492
88644 49625 90302
96882 46876 56099
61884 65997 27399
95900 61884 27399
61884 95900 76661
65997 25482 27399
69883 65997 97353
25482 69883 31548
69883 25482 65997
73545 87108 65518
87108 73545 53039
81749 52621 53039
73545 81749 53039
81749 10330 52621
10330 81749 73545
86816 87108 53039
87108 86816 1705
6495 64213 5752
87108 64213 65518
64213 87108 1705
64213 54998 65518
54998 64213 6495
69332 52187 84008
10058 17261 2085
10058 84005 17261
2857 10058 2085
69332 10058 52187
81295 2351 18036
2351 81295 62749
48609 2351 62749
2351 48609 89417
87642 26105 69922
69922 26105 30799
87642 80527 93271
80567 80527 87642
93271 80527 64826
59775 16262 92706
59775 80418 16262
49081 59775 92706
83274 13473 2643
69922 7393 19443
20377 7393 69922
7393 20377 80418
7393 96264 19443
7393 80418 96264
77803 72755 7919
72755 77803 16262
72755 88643 7919
88643 72755 74185
88643 23935 99017
88643 74185 23935
7919 88643 86691
88643 31389 86691
88643 99017 4836
31389 88643 4836
27838 87642 93271
27838 7413 87642
22598 62453 43467
62453 22598 29918
56662 11372 80355
11372 56662 43467
59688 56662 80355
9873 56662 59688
85478 56662 9873
29523 97136 52187
36446 12095 20186
12095 36446 45854
86756 36446 20186
36446 86756 45854
18802 31870 79713
31870 18802 45267
86756 18802 79713
18802 86756 45267
7716 88722 19708
61588 88722 28139
88722 61588 19708
88722 7716 26216
28139 88722 54268
88722 26216 54268
29385 76675 32728
29385 46769 76675
46769 94892 59716
40892 94892 12442
94892 40892 59716
52342 65508 93240
52342 50385 65508
13381 50385 61499
50385 13381 65508
22108 13381 61499
13381 22108 65508
93157 97142 6135
93157 20530 1592
21427 82520 85361
21427 39240 39399
21427 92764 36163
39240 21427 36163
21427 39399 86682
50695 21427 86682
82520 21427 50695
90695 66807 21667
66807 90695 88493
66807 11205 21667
66807 5497 11205
87690 66807 88493
66807 87690 5497
99046 90695 18036
99046 2351 89417
2351 99046 18036
20064 99046 89417
99046 20064 90695
72946 20064 89417
20064 72946 69177
9885 61169 31402
61169 90351 31402
61169 9885 84807
90351 61169 84807
90351 1931 31402
1931 90351 39320
51055 46739 31402
21673 51055 31402
84890 6267 50658
73870 78560 6037
41903 84591 55883
53114 7060 92179
7060 53114 82702
4553 53114 92179
53114 4553 46584
82702 53114 46584
15328 49642 15431
44831 15328 15431
15328 21945 49642
15328 44831 14102
21945 15328 14102
66160 64401 87713
24124 66160 87713
64401 66160 82140
9111 91739 45464
79572 91739 9111
91739 79572 16227
91739 45854 45464
45854 91739 16227
79572 91397 16227
16227 91397 79725
91397 5462 79725
42250 17983 97455
6777 17983 12134
36316 6516 86979
8256 1259 98255
1259 8256 94164
45890 64027 77300
64027 33396 83157
94164 33493 17498
53590 16647 93514
77294 47114 21821
69524 2470 63502
41719 30813 59848
41719 42000 30813
42000 41719 19236
76421 61172 58775
60450 1417 7661
42000 91870 43650
60396 76295 73626
19118 15420 80886
15420 78689 80886
15420 66707 78689
19433 65327 9066
65327 66707 9066
52391 1116 19281
2234 84474 43614
17564 2234 43614
87299 99600 56689
41865 11290 30696
41865 52200 11290
41865 30696 63696
52200 41865 63696
50777 52200 73892
50777 60007 11290
52200 50777 11290
26394 77903 39660
1116 31322 19281
99600 31322 56689
19281 31322 99600
31322 59880 56689
31322 43366 59880
41511 1116 88066
41511 88066 56687
43366 41511 56687
41511 31322 1116
31322 41511 43366
34625 54907 88801
32202 34625 88801
34625 19118 80886
34625 32202 19118
6737 62327 45558
17902 62327 61855
54479 6737 45558
54479 66377 6737
49744 22687 59460
49744 66377 22687
26826 49744 59460
49744 41367 43912
49744 26826 41367
6737 49744 43912
66377 49744 6737
62327 85994 45558
85994 62327 17902
44000 55445 38265
55445 33353 38265
33353 55445 88484
32202 82835 19118
14677 98225 6720
19147 66436 20870
66436 19147 92901
98225 83797 6720
45660 67205 93453
82022 67205 25210
30537 94642 16126
66672 74912 47482
74912 66672 60149
66672 82022 60149
85663 89596 74912
67669 76010 72576
7267 67669 44204
76010 67669 7267
72353 967 94129
967 72353 10464
41617 72353 94129
72353 41617 38980
37414 59943 63716
34263 37414 14803
24576 34263 14803
2053 42383 16238
42383 1838 16238
1838 42383 24576
69461 1838 14803
37414 69461 14803
69461 37414 63716
45380 82197 11523
19147 16018 17694
38397 12350 55142
11377 38397 8838
12350 65040 55142
77988 65040 25961
65040 12350 25961
24331 30969 9848
19433 30969 51573
57807 30969 19433
57807 95177 14557
95177 57807 19433
14557 98571 11296
95177 98571 14557
53563 39198 99962
2262 55052 76726
70344 55816 6831
75526 40944 16473
10860 75526 68996
36271 16939 46948
16939 36271 26752
39312 36271 46948
16939 41766 46948
35379 55627 10860
55627 75526 10860
35379 11601 34939
11601 35379 46002
56034 3483 26883
3483 56034 24375
60229 17928 745
8044 57548 745
34679 61622 55512
49877 15391 28114
15391 29434 95906
28114 15391 95906
34679 10417 42726
10417 49877 42726
10417 34679 55512
49877 10417 55512
61622 34897 55512
55010 43407 22671
94327 23197 98281
9561 94327 98281
60229 64049 40191
89383 58825 30059
58825 23700 30059
23700 58825 96306
89383 14749 64952
85876 14749 64258
85567 41675 93594
41675 95549 93594
56653 10129 60452
10129 11547 60452
45992 88427 29071
32220 17170 62033
20216 11547 82844
11547 20216 60452
32865 83437 68338
83437 92547 68338
83437 32865 31245
47815 63053 78165
63053 47815 21838
63053 41255 78165
41255 63053 51978
47758 41255 51978
63053 21400 34615
21818 40052 97422
40052 21818 24645
5181 74219 21838
5181 89223 55262
26723 63053 34615
63053 26723 51978
78307 54011 91429
32014 78307 91429
78307 32014 59062
97801 84981 77750
84981 97801 22095
17007 22095 59062
17007 84981 22095
97801 3490 22095
1620 74513 81595
74513 1620 34520
79863 1620 18063
79863 73137 80135
26984 81528 88365
81528 29358 92061
29358 81528 26984
7528 81528 92061
68737 74556 85181
68737 44207 79501
7980 74719 88824
7980 3902 74719
7980 88824 22671
3902 7980 22671
52918 54904 26814
23563 5241 41119
5241 52918 41119
48143 5241 23563
81528 5241 48143
5241 81528 7528
54904 5241 7528
5241 54904 52918
64163 74208 16724
64163 74707 48892
74707 64163 16724
33426 29632 84250
74208 29632 33426
64990 28879 44312
64990 80144 75701
80144 64990 44312
6238 72786 50869
72786 6238 20248
74818 22864 850
3020 22864 91961
22788 20248 70294
22788 72786 20248
32981 58238 86900
58238 32981 83917
34657 79187 86301
79187 34657 17186
2866 24645 9157
2866 40052 24645
61350 2866 9157
85145 56653 60452
32220 85145 60452
85145 32220 62033
76313 85145 62033
54089 79863 80135
60260 54089 80135
1620 54089 34520
79863 54089 1620
54089 60260 18211
74513 32846 81595
32846 74513 43833
7647 60260 24687
69145 80404 18211
69145 7647 93483
60260 69145 18211
7647 69145 60260
80404 64019 83238
61350 75569 10191
75569 61350 9157
20276 96005 58375
98636 87076 77750
12881 74260 87076
98636 12881 87076
34446 2922 78312
44917 2922 46856
2922 34446 46856
56402 11858 35049
63094 11858 56402
26539 29330 32326
29330 74255 89572
29330 89572 17619
31927 29330 17619
3754 42167 56123
30527 31418 20887
31418 23990 93047
31418 30527 88511
23990 31418 88511
30527 2042 88143
2042 30527 20887
2042 57044 98167
98974 13801 88511
21813 98974 88511
98974 21813 13801
69887 21813 88143
21813 69887 13801
40999 26366 61933
90391 58028 67027
95892 21370 93066
3490 54244 47758
54244 3490 97801
92793 87076 52841
89447 50204 88800
1573 3300 93345
19235 1573 93345
3300 1573 47935
1573 19235 47935
85441 88297 57019
85441 90782 95906
90782 85441 57019
90782 12226 95906
90782 70790 12226
88297 90782 57019
90782 88297 70790
76680 84058 5365
22440 84058 76680
5365 84058 99094
84058 24650 99094
91290 85868 36430
40126 91290 49331
91290 36430 49331
85868 91290 2975
91290 40126 24520
44611 73040 87708
44611 7475 73040
65881 9023 51815
89427 74534 83419
60188 89427 36925
89427 83419 36925
9023 88606 53471
53471 88606 79636
88606 77676 1199
88606 5622 79636
88606 1199 51837
5622 88606 51837
29976 23710 82054
23710 29976 7475
95107 69547 48162
69547 95107 65042
95107 23710 65042
95107 48162 82054
23710 95107 82054
75756 67988 27891
77662 75756 27891
75756 9573 29031
75756 77662 9573
2446 51672 17363
2446 46738 51672
46738 2446 97774
23175 5239 73139
66931 23175 73139
46150 9107 99315
46150 66931 20023
9107 46150 20023
46150 23175 66931
23175 46150 98129
86042 65979 71589
86042 71589 15821
8045 86042 73139
65979 86042 8045
86042 66931 73139
86042 15821 66931
41089 79152 71589
9761 41089 71589
79152 41089 54625
54625 41089 65241
41089 9761 65241
89749 60564 16875
89749 38425 2744
38425 89749 16875
78842 89749 2744
89749 78842 52758
60564 89749 52758
61085 14721 41756
14721 20013 88868
14721 89909 41756
89909 14721 88868
50920 34408 42253
50920 61085 34408
50920 42253 77532
92572 56389 56382
34408 92572 56382
40261 92572 34408
92572 40261 13000
37805 92572 13000
56389 92572 37805
88208 27822 85537
29377 27822 41005
27822 20285 41005
20285 27822 37805
27822 88208 37805
46486 11641 58612
28532 11641 46486
11641 64468 12966
64468 11641 2836
11641 28532 2836
11641 12966 71375
58612 11641 71375
26051 52741 47056
26051 47056 84262
81351 26051 84262
26051 81351 6092
81775 26051 6092
14866 81775 39171
73602 14866 39171
52741 14866 73602
26051 14866 52741
14866 26051 81775
1528 43181 90932
93114 1528 90932
43181 1528 58368
58368 1528 69957
1528 38655 69957
6846 93114 98840
96918 6846 98840
6683 96918 6768
46503 39148 77480
47922 46503 76131
46503 18840 76131
46503 77480 18840
52734 47922 70074
39148 52734 1204
46503 52734 39148
52734 46503 47922
1204 52734 1891
52734 70074 1891
1026 6818 47833
86905 1026 47833
58666 1026 86905
82016 91830 88992
91830 82016 62258
82016 11990 62258
11990 82016 26899
20363 30855 36645
20363 11522 8308
20363 36645 11522
16349 46059 56730
46059 16349 77699
42595 44124 88179
42595 88179 60682
59512 56028 80856
45060 59512 80856
56028 59512 75974
59512 45060 47155
4618 37374 50125
97069 37374 62558
37374 4618 62558
84262 49507 41085
64891 49507 84262
82173 60897 14315
82173 64891 60897
82173 49507 64891
57911 82173 14315
82173 57911 62212
82173 62212 41085
49507 82173 41085
40497 82058 44823
22595 40497 44823
50413 40497 32097
82058 40497 50413
40497 22595 18455
67034 40497 18455
32097 40497 67034
372 79462 14924
35722 372 14924
79462 372 97145
372 35722 18954
372 18954 79343
73269 372 79343
6562 372 73269
97145 372 7701
372 6562 7701
66172 35722 72191
66172 50171 18954
35722 66172 18954
79211 79462 97145
52853 79211 97145
79462 79211 70727
79211 52853 70727
51410 23251 80999
23251 51410 38960
23251 97477 80999
21806 23251 38960
97477 23251 21806
51410 23024 38960
51568 65545 52727
87841 65545 51568
65545 87841 10354
32801 65545 10354
52727 65545 32801
78999 51568 80999
78999 87841 51568
97477 78999 80999
4693 84012 32399
4693 24646 79035
84012 4693 79035
1792 40054 26146
40054 84012 26146
66032 47537 16323
66032 78875 91564
85303 66032 91564
66032 85303 47537
52228 64667 54207
52228 98923 95760
98923 52228 14848
64148 91520 2846
60088 64148 2846
50909 78073 32381
95760 95732 35928
86409 95732 14235
86409 43852 35928
95732 86409 35928
76666 33740 93228
33740 85297 93228
33740 76666 50131
85297 33740 50131
31821 10027 79111
10027 31821 92297
36401 10027 92297
10027 41152 79111
41152 10027 36401
35013 42587 14305
42587 15719 14305
15719 42587 38845
38845 42587 5353
52634 21227 51658
52634 52168 36481
52168 52634 51658
21227 52634 84202
52634 10168 84202
52634 32800 10168
88688 52168 51658
88688 95760 35928
88688 52228 95760
43852 7410 35928
92397 16276 18019
16276 69560 18019
69560 7410 43852
7410 69560 52168
52168 69560 36481
87064 98815 49277
30769 87064 49277
87064 51957 98815
15719 55407 50746
55407 30769 50746
55407 15719 38845
55407 38845 97025
17557 99492 49277
99492 42871 49277
16074 21820 17557
42871 21820 16074
21820 99492 17557
99492 21820 42871
10078 16349 56730
21295 16276 92397
21295 69560 16276
69560 21295 36481
12037 21295 92397
12037 15557 74855
21295 12037 74855
68287 441 3099
441 7348 3099
52325 25083 73004
38738 25083 19598
19598 25083 11438
25083 52325 11438
25083 38738 21035
66350 25083 21035
90729 38428 32669
27285 90729 32669
90729 27285 15348
24209 90729 15348
90729 24209 45434
56696 34153 76405
34153 56696 98953
56696 76405 44561
45434 56696 44561
98953 56696 45434
14828 85295 88579
29890 13638 6353
13638 29890 83504
93500 13638 83504
92550 39944 55371
92550 86120 39944
6878 51676 23951
51676 6878 95250
54501 6878 46041
92471 68837 23951
68837 92471 20831
86120 92471 23951
92471 86120 20831
68837 4728 78581
4728 13638 93500
4728 68837 20831
4728 20831 6353
13638 4728 6353
81266 78581 56500
81266 68837 78581
81266 56500 96095
68837 81266 23951
81266 6878 23951
46041 81266 96095
6878 81266 46041
16101 54501 59076
15964 16101 59076
16101 15964 95250
6878 16101 95250
16101 6878 54501
8864 7841 67040
7841 20133 51529
7841 8864 20133
37640 28762 51529
40016 28762 37640
22279 31275 67040
7841 22279 67040
22279 7841 51529
46319 98758 54308
98758 46319 54046
92196 98758 54046
93378 25649 54308
25649 93378 45274
98758 93378 54308
93378 98758 92196
45274 93378 87071
93378 92196 87071
4563 81064 76405
4563 70712 22005
34153 4563 76405
4563 34153 70712
10598 25649 48153
10598 4563 22005
67714 10598 22005
25649 10598 67714
10676 26158 10412
26158 10676 74341
27654 11463 3508
72759 11463 27654
12413 46747 11076
48153 12413 11076
12413 48153 45274
90750 12413 45274
94003 73050 3796
73050 82831 3796
82831 73050 94003
65249 49203 55988
49203 65249 67269
65249 55988 74655
87978 65249 74655
67269 65249 87978
62885 89872 78113
89872 62885 46929
62885 73711 46929
92936 18021 78113
42446 18021 92936
91082 18021 42446
1011 80867 59019
12111 62168 53871
66762 12111 53871
62168 12111 8537
12111 47107 8537
12111 66762 47107
48286 70752 96937
70752 52262 96937
70752 48286 37929
70752 37929 52556
52262 70752 52556
42405 37662 79579
86068 56006 38168
56006 86068 66034
33324 86068 34050
86068 33324 66034
88186 40047 32628
88186 7970 40047
42405 30285 32628
56006 30285 42405
85594 30982 58859
52786 30982 85594
30982 52786 52568
58859 30982 96386
94770 30982 52568
30982 54104 96386
30982 94770 54104
83385 44111 46451
44111 68442 46451
68442 44111 17139
44111 42751 17139
44111 83385 42751
67818 99196 42568
99196 67818 61544
99196 75120 42568
75120 99196 61544
85321 30447 57522
28109 62715 1815
62715 20044 1815
83312 58453 84083
20044 83312 84083
83312 80186 58453
83312 62715 80186
62715 83312 20044
40830 23614 45564
73321 23614 40830
23614 8647 45564
8647 23614 73321
67508 114 80186
62715 67508 80186
67508 62715 28109
114 67508 14202
67508 8647 14202
8647 67508 28109
33138 11153 43062
39772 33138 43062
11153 33138 31694
33138 39772 31694
20116 52174 97941
20116 66675 75142
20116 93945 66675
93945 20116 97941
20162 17803 28191
17803 20162 4499
20162 26250 4499
20162 28191 35694
32777 20162 35694
26250 20162 32777
36933 88128 33632
88128 9190 25143
33632 88128 25143
2694 67619 8794
38695 2694 25773
2694 84876 25773
2694 8794 84876
67619 69225 6358
8156 69225 38695
69225 2694 38695
2694 69225 67619
6358 69225 89848
69225 40413 89848
69225 8156 40413
69089 84719 90179
89267 69089 90179
69089 89267 54669
2138 11918 58970
2138 74697 56275
11918 2138 56275
77481 25410 38610
97885 25410 77481
25410 97885 72281
87996 25410 72281
20344 25410 87996
51374 93610 3563
24225 51374 57380
51374 24225 97379
27223 21767 36040
27223 36040 79906
27223 51374 97379
93610 27223 79906
51374 27223 93610
21767 1509 36040
16917 45014 61089
45014 34135 61253
45014 16917 23348
